发布时间,笔记标题,笔记链接,笔记内容,点赞量,收藏量,评论量,分享量,互动量,博主昵称,概括,内容类型,正负向,业务线,渠道类型,具体产品/场景,笔记ID,是否剔除,是否剔除.输出结果
2026-06-19 21:48:46,3次被中国人暖到后瑞士人想念深圳广州日常 瑞士人看中国生活｜这次在深圳和广州，我再次感受到一种在瑞士生活里比较少见的东西：人情味,https://www.iesdouyin.com/share/video/7653103122819631461,"3次被中国人暖到后瑞士人想念深圳广州日常 瑞士人看中国生活｜这次在深圳和广州，我再次感受到一种在瑞士生活里比较少见的东西：人情味。不是因为中国每个地方都完美，也不是因为瑞士不好。瑞士很安全、很安静、很有秩序，生活质量也很高。但有时候，人与人之间的距离真的比较远。坐车、吃饭、走在路上，大家都很礼貌，却很少真正交流。 
可是在中国，我作为一个外国人在中国旅行，常常会遇到很自然的善意。滴滴司机会主动跟我聊天，问我为什么来中国，问我喜不喜欢深圳和广州。虽然我的中文还不太好，但他们还是愿意慢慢听我说。还有一些朋友和粉丝给我发信息，想请我吃饭，想带我看看他们眼里的中国生活。我们可能以前完全不认识，但对方还是很热情，很自然，好像人与人之间没有那么厚的一堵墙。 
我在广州吃早茶，在深圳见朋友，也收到过很多很真诚的信息。有人推荐我去哪里吃饭，有人提醒我注意安全，有人说下次来他们的城市一定要联系他们。对你们来说，这可能只是很普通的客气。但对一个瑞士人来说，这种感觉真的很特别。因为在瑞士，大家通常不会轻易打扰别人，也不会太快走近一个陌生人。 
这种感觉很难用一句话解释。它不是豪华的东西，也不是旅游景点，而是普通日常里的温暖：有人愿意靠近你，有人愿意帮你，有人愿意和一个陌生人多说几句话。以前我觉得一个人旅行就是一个人吃饭、一个人坐车、一个人看风景。但在中国，我很多次感觉自己不是完全孤单的。 
也许中国有时候更热闹、更混乱、更没有计划，但也正因为这样，生活里多了一点真实的连接。瑞士给我的感觉是稳定和安静，中国给我的感觉是温暖和流动。也许我还没有完全理解中国文化，但我正在学习。谢谢你们一直以来的支持，也谢谢你们让我在中国感受到这种人情味。你们觉得这是中国生活的一部分吗？还是我只是运气好，遇到了很多温暖的人？ 
#瑞士
#中国生活
#外国人在中国
#广州
#上海citywalk
",339,12,28,0,379,萨沙Sascha,瑞士网友分享在深圳广州旅行时感受到的人情味，提到滴滴司机主动热情聊天、关心其旅行体验，让他感受到中国人的温暖善意。,司机,正向,网约车,抖音,司乘温暖,7653103122819631461,,
2026-06-19 22:21:48,在武汉打车司机师傅居然,https://www.iesdouyin.com/share/video/7653111632419825000,在武汉打车司机师傅居然！ 武汉真不愧是新一线城市，连滴滴司机都那么有素质，那么有文化，这个师傅背完了《洛阳神赋》， 全文！全文！背完了之后，他又说了几首诗， 我随机报了个名字，他又背出来了-《琵琶行》全文都背出来了，太牛了！  本来想加速的，因为师傅背诵的语速真的铿锵有力，特别有感情，还是原速发出来了。我下车的时候他还说，感谢你把人生中宝贵的时间留给我，听我来背诗。#武汉 #武汉加油 #滴滴司机 #经历不完的酸甜苦辣 #旅游,75,1,14,1,91,涵涵的煲,武汉滴滴司机为乘客背诵《洛阳神赋》和《琵琶行》全文，展现高文化素养和温情服务,司机,正向,网约车,抖音,司乘温暖,7653111632419825000,,
2026-06-20 16:21:03,治疗后脑子总有点不太灵光，这后遗症真让人无奈,https://www.iesdouyin.com/share/video/7653389755644134641,治疗后脑子总有点不太灵光，这后遗症真让人无奈。不过还好这个世界上好人多！必须好好夸夸今天遇到的滴滴司机师傅，拾金不昧的样子真的太暖了～#捡手机还给失主 #滴滴司机 #正能量 #生活碎片 #生活vlog,85,1,17,0,103,lulu在战斗,用户分享自己治疗后状态不佳，但遇到滴滴司机拾金不昧归还手机，表达感谢和温暖。,司机,正向,网约车,抖音,失物返还,7653389755644134641,,
2026-06-20 11:03:35,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7653307943940609390#ocr,"#滴滴夏季香卡
#滴滴夏日小乘凉
#滴滴好服务有回报",68,2,28,0,98,江湖游侠,用户发布参与滴滴夏季香卡及夏日服务话题的抖音内容,车内,正向,品牌,抖音,香卡,7653307943940609390,,
2026-06-19 01:25:06,#滴滴好服务有好回报 #滴滴清凉好服务,https://www.iesdouyin.com/share/video/7652787786605526202#ocr,"#滴滴好服务有好回报
#滴滴清凉好服务",35,0,48,0,83,北执c,发布滴滴清凉好服务及好服务有好回报话题相关内容,地广/活动,正向,品牌,抖音,品牌,7652787786605526202,,
2026-06-20 01:30:41,#滴滴好服务有好回报 #滴滴清凉好服务,https://www.iesdouyin.com/share/video/7653160305752964069#ocr,"#滴滴好服务有好回报
#滴滴清凉好服务",74,1,14,0,89,时间he路人,用户发布带有滴滴好服务有好回报及清凉好服务话题标签的品牌活动内容,地广/活动,正向,品牌,抖音,品牌,7653160305752964069,,
2026-06-20 20:07:42,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7653448158354081098#ocr,"#滴滴夏季香卡
#滴滴夏日小乘凉
#滴滴好服务有回报",66,2,30,0,98,江湖游侠,滴滴夏季香卡营销活动推广,地广/活动,正向,品牌,抖音,香卡,7653448158354081098,,
2026-06-20 01:44:22,真的很建议大家去滴滴的“她计划”里面设置全天有效呼叫女司机 简直太幸福了 #滴滴 #她计划,https://www.iesdouyin.com/share/video/7653163835624320485#ocr,"真的很建议大家去滴滴的“她计划”里面设置全天有效呼叫女司机 简直太幸福了
#滴滴 #她计划",422,32,118,89,661,神秘人28号,"建议用户在滴滴""她计划""中设置全天有效呼叫女司机功能，表示这样很幸福",产品力,正向,网约车,抖音,女性友好计划,7653163835624320485,,
2026-06-19 12:56:20,@奋斗的山里娃 #滴滴好服务有好回报 #滴滴清凉好服务,https://www.iesdouyin.com/share/video/7652965916044621734#ocr,"@奋斗的山里娃 
#滴滴好服务有好回报 
#滴滴清凉好服务",75,0,2,0,77,奋斗的山里娃,司机分享参与滴滴好服务及清凉服务活动相关内容,司机,正向,网约车,抖音,司机服务,7652965916044621734,,
2026-06-19 01:22:44,#滴滴好服务有好回报 #滴滴清凉好服务,https://www.iesdouyin.com/share/video/7652787174454884465#ocr,"#滴滴好服务有好回报
#滴滴清凉好服务",35,0,38,0,73,北执c,发布带有滴滴好服务有好回报及清凉服务活动标签的内容,地广/活动,正向,品牌,抖音,品牌,7652787174454884465,,
2026-06-20 18:17:02,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7653419644032331377#ocr,"#滴滴夏季香卡
#滴滴夏日小乘凉 #滴滴好服务有回报",102,0,4,0,106,魔都滴哥,司机发布带有滴滴夏季香卡话题标签的内容,车内,正向,网约车,抖音,香卡,7653419644032331377,,
2026-06-21 14:29:37,我呼吁大家都选女司机,https://www.iesdouyin.com/share/video/7653732123153863802#ocr,我呼吁大家都选女司机。#滴滴她计划 #滴滴 #女司机,36,0,24,75,135,清和十日夜,呼吁大家选择女司机,司机,正向,网约车,抖音,女司机,7653732123153863802,,
2026-06-21 14:26:16,😃#滴滴司机 #废话多的司机 #问东问西的滴滴司机 #打探隐私的滴滴司机,https://www.iesdouyin.com/share/video/7653731257889735778,😃#滴滴司机 #废话多的司机 #问东问西的滴滴司机 #打探隐私的滴滴司机,88,10,158,1,257,派大星我们去抓水母吧,乘客吐槽滴滴司机话多且打探隐私,司机行为投诉,负向,网约车,抖音,态度恶劣,7653731257889735778,,
2026-06-21 21:53:24,#滴滴好服务有回报 #百丽好服务手势舞挑战 今日流水396,https://www.iesdouyin.com/share/video/7653846486270087025#ocr,#滴滴好服务有回报 #百丽好服务手势舞挑战   今日流水396,62,0,23,0,85,努力奔跑🏃🏻‍♀️的姜女士,司机分享当日流水396元并参与滴滴好服务手势舞挑战活动,司机,正向,网约车,抖音,品牌,7653846486270087025,,
2026-06-21 21:53:24,#滴滴好服务有回报 #百丽好服务手势舞挑战 今日流水396,https://www.iesdouyin.com/share/video/7653846486270087025#ocr,#滴滴好服务有回报 #百丽好服务手势舞挑战   今日流水396,69,0,27,0,96,努力奔跑🏃🏻‍♀️的姜女士,司机分享今日流水396元并参与滴滴好服务手势舞挑战活动,地广/活动,中性,网约车,抖音,品牌,7653846486270087025,,
2026-06-22 03:53:53,用人民币感受新加坡物价的暴击,https://www.iesdouyin.com/share/video/7653939368838672881,用人民币感受新加坡物价的暴击。从机场打车去我家总共也就15分钟，居然要173人民币！国内的滴滴确实是太便宜了！😅😅😅#生活成本越来越高了 #新加坡物价 #新加坡物价vs中国物价 #新加坡成本 #出租车,27,0,43,1,71,Jennyzhangzhang,用户分享在新加坡机场打车15分钟花费173元人民币的经历，对比感慨国内滴滴价格便宜,场景,正向,网约车,抖音,机场/高铁接送,7653939368838672881,,
2026-06-20 15:30:07,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7653376629896941243#ocr,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,69,0,11,0,80,网约车司机老吴,网约车司机发布滴滴夏季香卡相关宣传内容,车内,正向,网约车,抖音,香卡,7653376629896941243,,
2026-06-22 12:43:54,今天打的#滴滴 我将给出一个好评～车内空气太清新了🥰#世界上不能没有女孩子,https://www.iesdouyin.com/share/video/7654075961462080738,今天打的#滴滴 我将给出一个好评～车内空气太清新了🥰#世界上不能没有女孩子,66,0,0,4,70,面包脑袋,用户表扬滴滴车内空气清新，给出好评并关联女司机话题,车内,正向,网约车,抖音,清新车,7654075961462080738,,
2026-06-20 20:23:21,#滴滴夏季香卡 #滴滴夏季小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7653452197670050406#ocr,"#滴滴夏季香卡
#滴滴夏季小乘凉
#滴滴好服务有回报",66,0,12,0,78,最美的时光,用户发布滴滴夏季香卡相关话题内容,产品力,正向,品牌,抖音,香卡,7653452197670050406,,
2026-06-22 19:34:58,#奇妙的一天 #打碟嗨起来 今天打滴滴出门，也是被我遇上了，又让我听了一场徐良演唱会，专属于我自己，还配了一个打碟dj哈哈哈我跟司机说下次还要坐你的车嘿嘿,https://www.iesdouyin.com/share/video/7654181898852440945,#奇妙的一天 #打碟嗨起来 今天打滴滴出门，也是被我遇上了，又让我听了一场徐良演唱会，专属于我自己，还配了一个打碟dj哈哈哈我跟司机说下次还要坐你的车嘿嘿,150,8,73,321,552,Estel❤,用户打滴滴遇到司机播放徐良歌曲并配合打碟表演，体验愉快表示会再次乘坐,司机,正向,网约车,抖音,司乘互动,7654181898852440945,,
2026-06-20 17:58:22,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7653414832667286905#ocr,"#滴滴夏季香卡
#滴滴夏日小乘凉  #滴滴好服务有回报

【第1个视频中的语音内容】
自从车内摆放了夏季这个限定的显卡常态化的给乘客赠送小显卡后我的订单好频率入眼可见的网上掌后台的服务份好评说持续稳定提升这段时间积攒了超多乘客的正式好评平台订单评价里评论出现车内空气清新无疑味司机细心贴心服务超好夏季坐车很舒服体验敢烂满这类的优质评价有好几次长边好评让我印象特别深刻有一位同情的上班族诚课的评价夏天打了很多次车第一次遇到车内这么清爽没有闷热一味还有免费的小离品司机师傅特别用心必须五行好评还有一位带小宝宝到妈妈特意留言八宝坐车容易晕车今天全程很安慰窗内味道很舒服师傅服务细节大满下次还会优先预约这些真实的好评不是刻意刷出来的都是乘客真实的乘车感受每一次的好评都是对我们司机用心做好服务的最大认可",68,0,4,0,72,魔都滴哥,司机分享在车内放置滴滴夏季香卡后，因车内空气清新、服务贴心获得乘客好评的经历,车内,正向,网约车,抖音,香卡,7653414832667286905,,
2026-06-22 17:59:18,内江也有网约公交车啦 👍 #网约公交车 #公交车 #内江 #打车 #内江主持人艾伦,https://www.iesdouyin.com/share/video/7654157241679783540#ocr,"内江也有网约公交车啦 👍  #网约公交车 #公交车 #内江 #打车 #内江主持人艾伦

【第1个视频中的语音内容】
本主艾伦看遍内疆",93,20,32,203,348,内江艾伦演艺,内江开通网约公交车服务,场景,正向,站点巴士/公交/滴滴小巴,抖音,站点巴士,7654157241679783540,,
2026-06-23 11:45:15,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7654431934974119845#ocr,"#滴滴夏季香卡
#滴滴夏日小乘凉
#滴滴好服务有回报

【第1个视频中的语音内容】
大家好,我是滴滴司機余寶寶我在成都跑滴滴滴滴美好出行車輪滾滾向前好服務沒有終點滴滴夏季相卡滴滴夏日小晨娘滴滴好服務有回報這個言言夏日車類相對來說比較悶那麼滴滴平台這台真的是非常非常的貼心它不光給我們司機朋友準備了這種大箱卡放在車上同時的話還給乘客準備了小箱卡來跟著我們的鏡頭我們一起來看一下小箱卡是怎麼樣子的來這是一個放小想箱卡的一個盒子那麼盒子的顏色也是我們滴滴的一個特有的顏色橘色上面写着夏日小陈娘桑寧依女夏日清香可以免费带走哦有些乘客看到的话来会问一下然后我就会跟她说啊可以送一个给你这个是香卡来我们这个香卡上面也是嗯有很多种方嗯花案的哈有四种比如说有荷叶的叫荷叶微风有西瓜的叫西瓜甜心我们这一个的话是冰淇淋叫橘子冰棒还有夏日营光都非常非常的好看而且它是那种高密度吸水质香氛紧油就是很淡很淡的一个清香不会很嫩的那种夏日闻了之后的话就会给人一种非常非常舒心的一个感觉下面有我们的滴滴出行相当于也是给我们的小滴滴打了一个小小的广告乘客拿到这个的话来送他一个箱卡他会感觉非常非常的很开心哈这个就是滴滴给我们的一个送给乘客的一个非常好的一个小福利非常非常的棒",89,0,28,0,117,a鱼鲍鲍,滴滴司机介绍滴滴夏季香卡活动，展示车内放置的香氛卡片装置及赠送给乘客的小香卡福利。,车内,正向,网约车,抖音,香卡,7654431934974119845,,
2026-06-23 11:30:32,#滴滴夏季香卡#滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7654428143629861851#ocr,"#滴滴夏季香卡#滴滴夏日小乘凉
                      #滴滴好服务有回报

【第1个视频中的语音内容】
下季跑车福利,滴滴发放,夏日小成长,性静相卡,提升,乘客体验,豪平更容易涨弹箱不轻人,老人小孩,一云车乘客都是赔独特雪糕造型,辨识度超高星空至于外观,很多乘客会主动拍照分享,无形中提升,接单限力",72,0,7,0,79,龙龙姐,滴滴向司机发放夏季香卡福利，产品具有雪糕造型和星空外观，帮助提升乘客体验与司机口碑值,地广/活动,正向,品牌,抖音,香卡,7654428143629861851,,
2026-06-23 11:35:35,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7654429443800723129#ocr,"#滴滴夏季香卡
#滴滴夏日小乘凉
#滴滴好服务有回报

【第1个视频中的语音内容】
Hello大家好,我是滴滴司機魚寶寶,我在成都跑滴滴,滴滴美好出行車輪滾滾向前,好服務沒有終點。夏季相卡滴滴夏日小晨陽,滴滴好服務有回報。那么夏天来捞天气越来越热在车上的话来就嗯 必须要把空调打开保持我们车内的一个娘爽那么我们长时间车内的话都是嗯 不而不开窗 不通风的话相对来说会比较闷那么这个时候的话就会发现我们的滴滴大平台真的是特别特别的贴心给我们司机给我们乘客跟司机朋友们了都准备了夏季的箱卡带司机给司机朋友准备的话是这个夏季大的箱卡来跟着我的镜头我们一起来一下看一下这个大箱卡是怎么样子的来我们这个滴滴大箱卡它是配了两个这个绳子把它这要扣起来然后可以挂在我们的这个副驾的这个后面然后这个颜色的话来也是我们滴滴专属的一个颜色橘色的上面的话来会对有乘客的一些温馨小提醒然后还会有一些小贴室好下车注意后方来车啊有宝贵建业欢迎返回平台然后的话是去往每一种生活都是一个很好的祝福然后下面的话也是满满的夏日元素和叶偏偏可以饭粥的一个小图案非常的清新好看这里还有个小转盘可以转换起来转起来的时候的来会有淡淡的这个清香味嗯 出来闻起来的话特别的香 特别的好闻是一种很清香 很新香的气味这都是滴滴给我们的一种贴心福利哈让乘客在坐上车的时候感觉非常的好那样的话来我们也更容易得到乘客的一个好评所以小伙伴们滴滴真的非常非常的好",79,0,20,0,99,a鱼鲍鲍,滴滴司机展示平台发放的夏季香卡，介绍其挂在副驾后可散发清香，用于改善车内空气环境并提升乘客体验。,车内,正向,网约车,抖音,香卡,7654429443800723129,,
2026-06-23 10:31:12,优先女司机是滴滴最伟大的发明,https://www.iesdouyin.com/share/video/7654412855782048710#ocr,"优先女司机是滴滴最伟大的发明！再也不用上车就欻司机师傅的臭被窝儿里！再也不用听一路鸟语花香的吐槽！再也不用被迫听楚月的老登发言！再也不用全程提心吊胆忍受Bro的秘制飘逸技术！安静 干净 安全！#滴滴女司机上线

【第1张图片中的文字内容】
@知吾
06-23
优先女司机是滴滴最伟大
的发明！再也不用上车就
欻司机师傅的臭被窝儿
里！再也不用听一路鸟语
花香的吐槽！再也不用被
迫听楚月的老登发言！再
也不用全程提心吊胆忍受
Bro的秘制飘逸技术！安
静干净 安全！
10:30
Tuesday
抖音号：dy30yx3oyuly

【第2张图片中的文字内容】
@知吾
06-23
优先女司机是滴滴最伟大
的发明！再也不用上车就
欻司机师傅的臭被窝儿
里！再也不用听一路鸟语
花香的吐槽！再也不用被
迫听楚月的老登发言！再
也不用全程提心吊胆忍受
Bro的秘制飘逸技术！安
静干净 安全！
10:30
Tuesday
抖音号：dy30yx3oyuly

【第3张图片中的文字内容】
@知吾
06-23
优先女司机是滴滴最伟大
的发明！再也不用上车就
欻司机师傅的臭被窝儿
里！再也不用听一路鸟语
花香的吐槽！再也不用被
迫听楚月的老登发言！再
也不用全程提心吊胆忍受
Bro的秘制飘逸技术！安
静干净安全！
10:30
Tuesday
c 抖音号
dy30yx3oyuly

【第4张图片中的文字内容】
@知吾
06-23
优先女司机是滴滴最伟大
的发明！再也不用上车就
欻司机师傅的臭被窝儿
里！再也不用听一路鸟语
花香的吐槽！再也不用被
迫听楚月的老登发言！再
也不用全程提心吊胆忍受
Bro的秘制飘逸技术！安
静干净 安全！
10:30
Tuesday

【第5张图片中的文字内容】
@知吾
06-23
优先女司机是滴滴最伟大
的发明！再也不用上车就
欻司机师傅的臭被窝儿
里！再也不用听一路鸟语
花香的吐槽！再也不用被
迫听楚月的老登发言！再
也不用全程提心吊胆忍受
Bro的秘制飘逸技术！安
静干净 安全！
10:30
Tuesday

【第6张图片中的文字内容】
@知吾
06-23
优先女司机是滴滴最伟大
的发明！再也不用上车就
欻司机师傅的臭被窝儿
里！再也不用听一路鸟语
花香的吐槽！再也不用被
迫听楚月的老登发言！再
也不用全程提心吊胆忍受
Bro的秘制飘逸技术！安
静干净 安全！
10:30
Tuesday

【第1个视频中的语音内容】
Now a days kids like you don't know what you gotI'm always lookingCan never stick with one thingThere ain't no part time loveYou find that old kind of loveThat old school loveWhat more you needhair dizimotan你 자리춤고 차撒 며陣暗 부럽지 않게爬掌을 끼고한 장의 사진의軸을 담고밤 잠을 설쳐가며서로를 알아 가고我的梦想是你的未来我们在一起的一串美丽能够复杂的人我再次参与但在月前的旅游我们的欲望我们的欲望我们的欲望我们的哭泣你的哭泣我的眼睛看着我我总是想着我总是想着我总是想着我总是想着我总是想着我总是想着我总是想着我总是想着我总是想着我总是想着我总是想着你給嘗試 真是很可憐愛的玩意愛的一切愛的一切愛的一切愛的一切",28,2,52,1,83,知吾🐷,用户称赞滴滴优先女司机功能，认为女司机比男司机更安静、干净、安全，避免了异味、噪音和危险驾驶等问题。,司机,正向,网约车,抖音,女司机,7654412855782048710,,
